Facility_ID,Facility_Name,State,LGA,Geopolitical_Zone,Facility_Type,Medicine_Name,Medicine_Category,WHO_Essential_List,Batch_Number,Manufacturing_Date,Expiry_Date,Manufacturer,Current_Stock_Level,Reorder_Level,Max_Capacity,Unit,Days_Of_Stock_Remaining,Last_Restocked_Date,Next_Expected_Delivery,Supplier_Name,Unit_Cost_Naira,Total_Stock_Value,Storage_Condition_Required,Actual_Storage_Condition,Cold_Chain_Compliant,Track_Trace_Enabled,Serialization_Code,Supply_Chain_Visibility,Stockout_Events_Last_6Months,Average_Monthly_Consumption,Wastage_Percentage_Last_Quarter,Quality_Verified,Regulatory_Compliance,Distribution_Lead_Time_Days,Warehouse_Temp_Log_Available,Status
FAC-OGU-6916,General Hospital Sagamu,Ogun,Sagamu,South_West,General Hospital,OPV (Oral Polio Vaccine),Vaccine,Yes,BN70012,2023-09-16,2024-09-21,Pfizer Nigeria,3209,543,3620,Vials,265.9,2025-05-29,2025-06-22,Mosad Medical,447.7,1436669.3,Frozen,Refrigerated,No,No,,None,2,362,26.3,Yes,NAFDAC,6,Yes,Expired
FAC-JIG-9939,Ward 3 PHC,Jigawa,West,North_West,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN37479,2023-08-20,2026-07-29,Swipha,0,495,2310,Tablets,0.0,2025-03-09,2025-07-03,USAID Supply Chain,590.48,0.0,Room_Temp,Room_Temp,Yes,No,,None,8,330,4.8,Yes,NAFDAC,18,Yes,Out_of_Stock
FAC-BOR-2795,Ward 7 PHC,FCT,Kwali,North_Central,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN66420,2022-07-21,2024-04-10,Cipla Nigeria,2688,1086,5068,Tablets,111.4,2025-05-28,2025-07-05,HealthPlus Distribution,3344.87,8991010.56,Room_Temp,Room_Temp,Yes,Yes,SRL-2278097EE7,Full,3,724,3.9,Yes,WHO_PQ,23,Yes,Expired
FAC-NAS-8801,West PHC,Nasarawa,West,North_Central,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN15856,2022-08-24,2023-09-16,Fidson Healthcare,0,297,2376,Vials,0.0,2025-03-16,2025-07-01,NAFDAC Approved Vendor,2868.07,0.0,Refrigerated,Room_Temp,No,No,,Partial,8,198,56.1,Yes,WHO_PQ,25,Yes,Expired
FAC-KAD-6340,Zaria PHC,Kaduna,Zaria,North_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN93769,2024-03-06,2026-11-21,Greenfield Pharma,1757,1063,5672,Tablets,74.3,2025-02-02,2025-07-07,Alpha Pharmacy,47.02,82614.14,Room_Temp,Room_Temp,Yes,No,,None,4,709,8.6,Yes,NAFDAC,33,Yes,In_Stock
FAC-GOM-4065,East PHC,Gombe,East,North_East,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN27895,2024-02-26,2026-09-23,Swipha,0,780,3120,Tablets,0.0,2025-02-15,2025-06-25,Drugfield Pharma,1637.34,0.0,Room_Temp,Room_Temp,Yes,No,,None,5,520,11.2,Yes,WHO_PQ,16,No,Counterfeit_Risk
FAC-YOB-4580,Bade Primary Health Centre,Yobe,Bade,North_East,PHC,Paracetamol 500mg,Analgesic,Yes,BN14224,2023-12-15,2025-03-13,Fidson Healthcare,778,933,5598,Tablets,37.5,2025-01-24,2025-07-23,HealthPlus Distribution,51.94,40409.32,Room_Temp,Room_Temp,Yes,No,,Partial,8,622,4.4,Yes,NAFDAC,27,No,Expired
FAC-KAT-1971,State General Hospital Katsina,Katsina,Rural B,North_West,General Hospital,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN52217,2024-03-15,2026-07-29,Roche Nigeria,0,606,4444,Tablets,0.0,2024-12-26,2025-07-26,Local Market Vendor,91.73,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-E7AE8D44BF,Full,3,404,4.2,Yes,NAFDAC,39,Yes,Out_of_Stock
FAC-OND-9756,Rural B Primary Health Centre,Ondo,Rural B,South_West,PHC,Azithromycin 500mg,Antibiotic,Yes,BN47171,2022-09-25,2025-04-26,Jawa International,0,991,7271,Tablets,0.0,2025-03-22,2025-06-29,Alpha Pharmacy,450.93,0.0,Room_Temp,Room_Temp,Yes,No,,None,1,661,7.8,Yes,NAFDAC,6,Yes,Expired
FAC-PLA-2559,General Hospital East,Plateau,East,North_Central,General Hospital,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN99126,2022-01-17,2024-12-29,Greenfield Pharma,46,763,2545,Tablets,2.7,2025-02-17,2025-07-05,Unknown Supplier,172.01,7912.46,Room_Temp,Room_Temp,Yes,No,,None,2,509,10.5,Yes,WHO_PQ,22,No,Expired
FAC-BAU-8248,General Hospital East,Bauchi,East,North_East,General Hospital,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN60335,2024-05-29,2026-04-16,Dana Pharmaceuticals,829,952,5080,Tablets,39.2,2025-02-18,2025-07-14,USAID Supply Chain,126.43,104810.47,Room_Temp,Room_Temp,Yes,No,,None,7,635,3.9,Yes,NAFDAC,27,Yes,Counterfeit_Risk
FAC-IMO-6185,Federal Teaching Hospital Central,Imo,Central,South_East,Teaching Hospital,Yellow Fever Vaccine,Vaccine,Yes,BN99514,2024-08-22,2025-11-04,Greenfield Pharma,4744,640,5124,Vials,333.3,2025-03-21,2025-06-27,Prohealth Medical,2481.07,11770196.08,Refrigerated,Refrigerated,Yes,Yes,SRL-D23352D6A7,Full,2,427,5.3,Yes,WHO_PQ,14,Yes,In_Stock
FAC-BAY-2083,State General Hospital Bayelsa,Bayelsa,West,South_South,General Hospital,Ciprofloxacin 500MG,Antibiotic,Yes,BN66948,2022-04-23,04/03/2024,May & Baker Nigeria,45,240,640,Tablets,8.4,2025-01-14,2025-06-13,Local Market Vendor,390.9,17590.5,Room_Temp,Room_Temp,Yes,No,,Partial,3,160,13.1,No,NAFDAC,8,Yes,Expired
FAC-SOK-3734,General Hospital Wamako,Sokoto,Wamako,North_West,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN25117,2024-11-08,2025-11-10,Strides Shasun Nigeria,77,754,4527,Tablets,4.6,12-12-2024,2025-07-18,Mosad Medical,897.92,69139.84,Room_Temp,Room_Temp,Yes,Yes,SRL-D2B08D65C7,Partial,6,503,3.2,Yes,NAFDAC,40,Yes,Critical
FAC-YOB-8620,Nguru PHC,Yobe,Nguru,North_East,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN36302,2023-09-15,2026-06-13,Jawa International,0,868,4053,Vials,0.0,2025-04-20,2025-07-27,,967.75,0.0,Refrigerated,Room_Temp,No,No,,None,3,579,47.3,Yes,WHO_PQ,36,No,Out_of_Stock
FAC-BAU-1719,Ward 4 PHC,Bauchi,Rural A,North_East,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN21128,2024-11-01,2026-03-17,Roche Nigeria,109,229,1071,Tablets,21.4,2025-05-31,2025-07-15,NMSC,1394.19,151966.71,Room_Temp,Room_Temp,Yes,No,,Partial,0,153,10.8,Pending,NAFDAC,34,No,Critical
FAC-NAS-5341,East Primary Health Centre,Nasarawa,East,North_Central,PHC,Ibuprofen 400mg,Analgesic,Yes,BN86955,2022-10-31,2024-02-01,Roche Nigeria,734,297,792,Tablets,111.2,2025-03-31,2025-07-16,,36.02,26438.68,Room_Temp,Room_Temp,Yes,No,,Partial,0,198,3.6,Yes,NAFDAC,20,Yes,Expired
FAC-ZAM-8265,Zamfara University Teaching Hospital,Zamfara,Kaura Namoda,North_West,Teaching Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN16637,2024-06-06,2026-07-15,Swipha,0,316,1688,Tablets,0.0,2024-12-11,2025-07-20,Medplus Logistics,2996.67,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-D18EC90B72,Full,6,211,5.5,No,Non_Compliant,29,Yes,Out_of_Stock
FAC-ABI-7266,Rural B PHC,Abia,Rural B,South_East,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN75849,2023-07-08,2025-01-07,Dana Pharmaceuticals,5538,754,6036,Vials,330.3,2025-05-20,2025-06-15,WHO Supply Division,854.49,4732165.62,Frozen,Frozen,Yes,No,,None,0,503,9.9,Yes,NAFDAC,6,No,Expired
FAC-OND-6761,Ward 10 PHC,Ondo,West,South_West,PHC,Azithromycin 500mg,Antibiotic,Yes,BN74517,2022-12-26,2025-05-11,Cipla Nigeria,1235,538,2513,Tablets,103.2,2025-02-23,2025-06-04,Alpha Pharmacy,758.61,936883.35,Room_Temp,Room_Temp,Yes,No,,Partial,2,359,13.8,Yes,NAFDAC,3,No,Expired
FAC-GOM-8982,Federal Teaching Hospital Rural A,Gombe,Rural A,North_East,Teaching Hospital,Measles-Rubella Vaccine,Vaccine,Yes,BN90440,2023-04-03,2026-02-12,AstraZeneca Nigeria,2322,1149,3064,Vials,90.9,2025-04-27,2025-06-22,USAID Supply Chain,1538.7,3572861.4,Refrigerated,Room_Temp,No,Yes,SRL-B3402D1E2C,Full,6,766,12.5,Yes,NAFDAC,16,Yes,In_Stock
FAC-GOM-2453,State General Hospital Gombe,GOMBE,Rural A,North_East,General Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN37483,2022-05-19,2024-05-11,Fidson Healthcare,1303,622,4565,Tablets,94.2,2025-03-09,2025-07-24,Community Health Supplies,1804.29,2350989.87,Room_Temp,Room_Temp,Yes,Yes,SRL-B38384AACB,Full,3,415,6.5,Yes,NAFDAC,36,Yes,Expired
FAC-KWA-3787,Central Primary Health Centre,Kwara,Central,North_Central,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN54295,2024-09-15,2027-09-06,May & Baker Nigeria,25,184,1107,Vials,6.1,2025-04-23,2025-07-22,Medplus Logistics,1127.44,28186.0,Refrigerated,Room_Temp,No,Yes,SRL-CC4073644D,Full,3,123,25.0,Yes,WHO_PQ,30,Yes,Critical
FAC-ENU-4390,Ward 3 PHC,Enugu,Enugu South,South_East,PHC,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN50416,2024-08-22,2027/01/04,May & Baker Nigeria,329,615,3690,Tablets,24.1,2025-01-29,2025-06-26,,198.4,65273.6,Room_Temp,Room_Temp,Yes,No,,None,0,410,10.5,Yes,NAFDAC,7,No,Low_Stock
FAC-ABI-8779,General Hospital Rural A,Abia,Rural A,South_East,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN14551,2024/11/24,2027-07-02,Novartis Nigeria,1122,295,1182,Tablets,170.9,2024-12-23,2025-06-27,Drugfield Pharma,249.54,279983.88,Room_Temp,Room_Temp,Yes,No,,Partial,2,197,9.6,Yes,NAFDAC,13,No,In_Stock
FAC-IMO-1202,Federal Teaching Hospital East,Imo,East,South_East,Teaching Hospital,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN86372,2022-07-25,2023-11-10,Dana Pharmaceuticals,3240,558,3720,Tablets,261.3,2024/12/12,2025-06-14,Community Health Supplies,71.58,231919.2,Room_Temp,Room_Temp,Yes,Yes,SRL-0C5E6122BF,Full,2,372,5.8,Yes,WHO_PQ,5,Yes,Expired
FAC-EKI-5965,Central PHC,Ekiti,Central,South_West,PHC,Tramadol 50mg,Analgesic,No,BN39878,2024-06-26,2026-05-20,Novartis Nigeria,3717,654,4796,Tablets,255.8,2025-01-12,2025-06-14,Local Market Vendor,190.69,708794.73,Room_Temp,Room_Temp,Yes,No,,Partial,4,436,1.6,Yes,NAFDAC,4,Yes,In_Stock
FAC-BEN-9275,State General Hospital Benue,BENUE,South,North_Central,General Hospital,Ibuprofen 400MG,Analgesic,Yes,BN74066,12-30-2022,2025-04-28,Jawa International,396,1179,3930,Tablets,15.1,2025-01-26,2025-07-19,Drugfield Pharma,92.6,36669.6,Room_Temp,Room_Temp,Yes,No,,Partial,5,786,4.7,Yes,NAFDAC,28,No,In_Stock
FAC-OGU-7168,Ijebu Ode PHC,Ogun,Ijebu Ode,South_West,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN91737,2022-07-29,2023-08-05,Greenfield Pharma,1175,487,1625,Vials,108.5,2025-02-07,2025-07-06,NAFDAC Approved Vendor,2204.81,2590651.75,Refrigerated,Room_Temp,No,No,,None,0,325,60.8,Yes,NAFDAC,13,No,Expired
FAC-KWA-1578,Ward 10 PHC,Kwara,East,North_Central,PHC,Azithromycin 500mg,Antibiotic,Yes,BN39145,2024-09-01,2027-07-20,Roche Nigeria,429,480,1600,Tablets,40.2,2025-01-18,2025-07-26,,411.66,176602.14,Room_Temp,Room_Temp,Yes,No,,None,4,320,9.5,Yes,WHO_PQ,35,No,Low_Stock
FAC-ZAM-9199,State General Hospital Zamfara,Zamfara,Bungudu,North_West,General Hospital,Ceftriaxone 1g Injection,Antibiotic,Yes,BN29762,2023-02-15,2025-01-30,Novartis Nigeria,506,514,2058,Tablets,44.3,2024-12-17,2025-06-29,Medplus Logistics,1155.95,584910.7,Room_Temp,Room_Temp,Yes,No,,None,2,343,10.2,Yes,WHO_PQ,14,Yes,In_Stock
FAC-RIV-4267,Port Harcourt PHC,Rivers,Port Harcourt,South_South,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN56507,05-25-2023,2025-01-10,Greenfield Pharma,591,286,955,Tablets,92.8,2025-04-16,2025-06-22,NAFDAC Approved Vendor,2528.2,1494166.2,Room_Temp,Room_Temp,Yes,No,,None,2,191,8.4,Yes,NAFDAC,8,No,Expired
FAC-ANA-1612,Ward 7 PHC,Anambra,North,South_East,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN16286,2022-02-10,2023-03-31,Dana Pharmaceuticals,2451,1096,2924,Vials,100.6,2025-05-31,2025-06-19,,1896.43,4648149.93,Refrigerated,Refrigerated,Yes,No,,None,2,731,5.5,Yes,NAFDAC,5,Yes,In_Stock
FAC-DEL-9980,South Primary Health Centre,Delta,South,South_South,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN11671,2022-08-15,2025-03-24,Emzor Pharmaceuticals,1029,423,1974,Vials,109.5,2024-12-13,2025-06-19,Unknown Supplier,584.3,601244.7,Frozen,Refrigerated,No,No,,None,0,282,83.6,No,Non_Compliant,7,Yes,In_Stock
FAC-BEN-6615,Rural A Primary Health Centre,Benue,Rural A,North_Central,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN72684,2022-12-08,2024-04-01,Chi Pharma,0,771,5654,Vials,0.0,2025-05-27,2025-07-08,,2910.47,0.0,Refrigerated,Refrigerated,Yes,No,,None,0,514,4.1,Yes,NAFDAC,22,No,In_Stock
FAC-OSU-2560,Ward 7 PHC,OSUN,West,South_West,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN94070,2022-04-22,2023-05-03,Strides Shasun Nigeria,1923,784,4707,Vials,110.3,2025-03-16,2025-06-09,NMSC,665.17,1279121.91,Frozen,Room_Temp,No,No,,None,1,523,26.5,Yes,NAFDAC,6,Yes,In_Stock
FAC-OGU-8474,Remo North PHC,Ogun,Remo North,South_West,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN83420,2024-08-26,2027-06-29,Jawa International,2105,574,3064,Tablets,164.9,2025-01-14,2025-06-15,,374.82,788996.1,Room_Temp,Room_Temp,Yes,No,,None,1,383,7.2,Yes,WHO_PQ,10,Yes,In_Stock
FAC-DEL-3018,Federal Teaching Hospital Central,Delta,Central,South_South,Teaching Hospital,BCG Vaccine,Vaccine,Yes,BN10568,2022-04-10,2024-10-27,Swipha,1443,918,3672,Vials,70.7,2025-02-23,2025-07-10,Community Health Supplies,976.8,1409522.4,Refrigerated,Room_Temp,No,No,,None,4,612,44.7,Yes,NAFDAC,11,Yes,In_Stock
FAC-ANA-9975,State General Hospital Anambra,Anambra,South,South_East,General Hospital,Measles-Rubella Vaccine,Vaccine,Yes,BN37487,2023-08-19,22/07/2026,Pfizer Nigeria,3442,802,6420,Vials,193.0,04-25-2025,2025-06-29,USAID Supply Chain,2693.95,9272575.9,Refrigerated,Room_Temp,No,No,,None,3,535,54.6,Yes,NAFDAC,10,No,In_Stock
FAC-SOK-3636,Ward 5 PHC,Sokoto,Sokoto South,North_West,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN36738,2022-03-08,2024-03-09,Fidson Healthcare,524,1170,9360,Tablets,20.2,2025-05-22,2025-07-17,Community Health Supplies,3400.41,1781814.84,Room_Temp,Room_Temp,Yes,No,,None,7,780,9.7,Yes,WHO_PQ,17,No,Expired
FAC-EKI-4218,Rural B Primary Health Centre,Ekiti,Rural B,South_West,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN34507,2024-11-18,2026-03-20,May & Baker Nigeria,579,421,1124,Tablets,61.8,2025-05-04,2025-06-28,NAFDAC Approved Vendor,946.42,547977.18,Room_Temp,Room_Temp,Yes,No,,Partial,3,281,6.2,Yes,NAFDAC,3,No,Counterfeit_Risk
FAC-ABI-6724,West Primary Health Centre,Abia,West,South_East,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN91039,2022-01-19,2023-05-16,Pfizer Nigeria,497,90,540,Tablets,248.5,2025-02-13,2025-07-03,WHO Supply Division,2624.87,1304560.39,Room_Temp,Room_Temp,Yes,No,,None,3,60,6.3,Yes,WHO_PQ,3,No,Expired
FAC-ABI-4453,State General Hospital Abia,Abia,Central,South_East,General Hospital,Ibuprofen 400mg,Analgesic,Yes,BN36945,2024-06-10,2027-04-03,May & Baker Nigeria,0,1131,6786,Tablets,0.0,2025-02-05,2025-06-14,USAID Supply Chain,104.84,0.0,Room_Temp,Room_Temp,Yes,No,,None,2,754,6.3,Yes,WHO_PQ,11,Yes,Out_of_Stock
FAC-YOB-6860,General Hospital Bade,Yobe,Bade,North_East,General Hospital,Ibuprofen 400mg,Analgesic,Yes,BN46899,2024/06/15,2026-07-10,May & Baker Nigeria,227,238,1590,Tablets,42.8,2025-01-08,2025-07-25,Unknown Supplier,108.71,24677.17,Room_Temp,Room_Temp,Yes,No,,None,7,159,9.3,Yes,WHO_PQ,33,Yes,Low_Stock
FAC-OND-9397,North Primary Health Centre,Ondo,North,South_West,PHC,HPV Vaccine,Vaccine,Yes,BN25023,2022-04-22,2024-11-04,Pfizer Nigeria,3526,777,4662,Vials,204.2,2025-01-21,2025-06-24,NMSC,17231.91,60759714.66,Refrigerated,Refrigerated,Yes,No,,Partial,4,518,3.5,Yes,NAFDAC,8,No,Expired
FAC-EDO-3200,State General Hospital Edo,Edo,South,South_South,General Hospital,OPV (Oral Polio Vaccine),Vaccine,Yes,BN50038,2022-08-11,2024-02-06,Jawa International,-18,331,1768,Vials,0.0,2025-05-13,2025-06-30,USAID Supply Chain,668.4,0.0,Frozen,Refrigerated,No,No,,Partial,2,221,59.9,Yes,NAFDAC,3,No,In_Stock
FAC-LAG-9362,Lagos Island PHC,Lagos,Lagos Island,South_West,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN90482,2024-11-18,2026-04-10,Novartis Nigeria,1490,1159,8503,Tablets,57.8,2024-12-19,2025-06-19,,474.06,706349.4,Room_Temp,Room_Temp,Yes,No,,None,2,773,6.7,No,NAFDAC,7,No,In_Stock
FAC-KWA-3848,Ward 7 PHC,Kwara,West,North_Central,PHC,Yellow Fever Vaccine,Vaccine,Yes,BN20202,2024-02-10,2025-09-25,Novartis Nigeria,516,799,3198,Vials,29.0,2025-01-26,2025-06-29,Alpha Pharmacy,2634.61,1359458.76,Refrigerated,Room_Temp,No,No,,None,2,533,24.0,Yes,NAFDAC,23,No,Low_Stock
FAC-BOR-3639,Ward 3 PHC,Borno,Kaga,North_East,PHC,Yellow Fever Vaccine,Vaccine,Yes,BN43850,2024-11-24,2027-01-13,GSK Nigeria,61,160,749,Vials,17.1,2025-03-18,2025-07-19,USAID Supply Chain,1563.77,95389.97,Refrigerated,Room_Temp,No,No,,None,8,107,25.8,Yes,NAFDAC,23,Yes,Critical
FAC-NIG-9263,West District Hospital,Niger,West,North_Central,General Hospital,HPV Vaccine,Vaccine,Yes,BN90576,2024-12-24,2027-05-23,Swipha,26,31,210,Vials,37.1,2025-03-22,2025-07-29,Unknown Supplier,14749.73,383492.98,Refrigerated,Room_Temp,No,No,,None,4,21,45.7,Yes,NAFDAC,28,Yes,Low_Stock
FAC-KEB-9908,South PHC,Kebbi,South,North_West,PHC,Tramadol 50mg,Analgesic,No,BN85757,2024-11-30,2025-12-07,Emzor Pharmaceuticals,0,684,3648,Tablets,0.0,2025-05-08,2025-07-23,Community Health Supplies,273.97,0.0,Room_Temp,Room_Temp,Yes,No,,None,7,456,3.8,Yes,NAFDAC,31,Yes,Out_of_Stock
FAC-JIG-3650,Rural A Primary Health Centre,Jigawa,Rural A,North_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN99727,2022-11-26,2024-12-28,Dana Pharmaceuticals,0,697,2325,Tablets,0.0,2025-03-11,2025-07-29,NAFDAC Approved Vendor,3634.82,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,6,465,14.1,Yes,WHO_PQ,39,No,In_Stock
FAC-YOB-4795,Geidam Primary Health Centre,Yobe,Geidam,North_East,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN30636,2023-07-20,2025-09-01,Emzor Pharmaceuticals,45,135,450,Tablets,15.0,2025-01-29,2025-07-11,Community Health Supplies,1878.88,84549.6,Room_Temp,Room_Temp,Yes,No,,None,5,90,2.1,Yes,NAFDAC,26,No,Critical
FAC-KWA-7178,Rural A PHC,Kwara,Rural A,North_Central,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN70142,2022-02-26,2024-07-03,Cipla Nigeria,281,382,2295,Tablets,33.1,2025-02-04,2025-07-05,Community Health Supplies,4427.44,1244110.64,Room_Temp,Room_Temp,Yes,No,,None,2,255,11.9,Yes,NAFDAC,32,No,Counterfeit_Risk
FAC-EBO-4965,Ezza North Primary Health Centre,Ebonyi,Ezza North,South_East,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN30446,03-Sep-2022,2023-11-22,Jawa International,416,94,693,Tablets,198.1,2025-02-11,2025-06-16,Unknown Supplier,255.67,106358.72,Room_Temp,Room_Temp,Yes,No,,None,2,63,3.1,Yes,NAFDAC,10,No,Expired
FAC-ADA-7267,Ward 10 PHC,Jigawa,Rural A,North_West,PHC,Nevirapine 200mg,ARV,Yes,BN57395,2023-06-16,2024-12-23,Jawa International,0,795,5300,Tablets,0.0,2025-02-12,2025-07-18,,881.92,0.0,Room_Temp,Room_Temp,Yes,No,,None,0,530,11.1,Yes,NAFDAC,42,No,Expired
FAC-KAN-3203,Ward 11 PHC,Kano,Dala,North_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN42895,2022-04-08,2024-05-19,Fidson Healthcare,121,177,1298,Tablets,30.8,2025-02-06,2025-07-07,,4102.11,496355.31,Room_Temp,Room_Temp,Yes,No,,Partial,6,118,8.6,Yes,NAFDAC,36,No,In_Stock
FAC-CRO-5694,Ward 8 PHC,Cross River,Central,South_South,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN54222,2024-04-08,2025-06-20,AstraZeneca Nigeria,706,958,6390,Tablets,33.1,2025-05-02,2025-07-12,NMSC,587.91,415064.46,Room_Temp,Room_Temp,Yes,No,,None,0,639,10.6,Yes,NAFDAC,11,No,Expiring_Within_30Days
FAC-ENU-7504,Nkanu East Primary Health Centre,Enugu,Nkanu East,South_East,PHC,HPV Vaccine,Vaccine,Yes,BN61097,2023-05-22,2025-03-07,Strides Shasun Nigeria,2743,529,3883,Vials,233.1,2025-05-30,2025-06-17,USAID Supply Chain,16834.67,46177499.81,Refrigerated,Refrigerated,Yes,No,,Partial,4,353,6.8,Yes,NAFDAC,11,No,Expired
FAC-DEL-1172,Ward 1 PHC,Delta,South,South_South,PHC,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN52217,2024-09-04,2026-07-07,Swipha,2393,603,2814,Tablets,178.6,2025-05-17,2025-07-06,,61.88,148078.84,Room_Temp,Room_Temp,Yes,No,,Partial,2,402,8.5,Yes,NAFDAC,9,Yes,In_Stock
FAC-NIG-3238,Rural B Primary Health Centre,Niger,Rural B,North_Central,PHC,HPV Vaccine,Vaccine,Yes,BN91625,2023-10-19,2024-11-06,Roche Nigeria,-37,222,1628,Vials,0.0,2025-02-28,2025-07-20,Unknown Supplier,21971.49,0.0,Refrigerated,Room_Temp,No,Yes,SRL-D4CE473250,Full,3,148,36.9,No,Non_Compliant,40,Yes,In_Stock
FAC-ABI-5097,East Primary Health Centre,Abia,East,South_East,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN68059,2022-03-10,2023-09-29,Chi Pharma,2374,1075,5736,Tablets,99.3,2025-04-15,2025-06-13,NMSC,2435.92,5782874.08,Room_Temp,Room_Temp,Yes,No,,None,2,717,3.2,Yes,WHO_PQ,4,No,Expired
FAC-KAN-8786,Ward 12 PHC,Kano,Kano Municipal,North_West,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN75525,2023-11-25,2026-08-26,GSK Nigeria,0,778,3633,Tablets,0.0,2025-03-01,2025-08-05,,3008.86,0.0,Room_Temp,Room_Temp,Yes,No,,None,6,519,3.4,Yes,NAFDAC,42,Yes,Out_of_Stock
FAC-OYO-3627,Ward 2 PHC,Oyo,Rural A,South_West,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN58118,2024-11-02,2026-11-25,Greenfield Pharma,1625,522,1740,Tablets,140.1,26/05/2025,2025-07-05,,1281.32,2082145.0,Room_Temp,Room_Temp,Yes,No,,None,3,348,4.2,Yes,WHO_PQ,10,No,In_Stock
FAC-KAD-7366,Kaduna North PHC,Kaduna,Kaduna North,North_West,PHC,Tramadol 50mg,Analgesic,No,BN58018,2022-05-26,2023-06-08,Emzor Pharmaceuticals,381,1011,2696,Tablets,17.0,2024-12-17,2025-07-18,HealthPlus Distribution,400.34,152529.54,Room_Temp,Room_Temp,Yes,No,,None,0,674,9.8,Yes,NAFDAC,31,Yes,Expired
FAC-ADA-7802,General Hospital West,ADAMAWA,West,North_East,General Hospital,Yellow Fever Vaccine,Vaccine,Yes,BN97194,2022-08-02,2024-01-19,Swipha,3532,951,6974,Vials,167.1,2025-03-18,2025-08-07,Local Market Vendor,1846.9,6523250.8,Refrigerated,Room_Temp,No,No,,None,2,634,36.0,Yes,NAFDAC,41,Yes,Expired
FAC-LAG-5945,Ikeja PHC,Lagos,Ikeja,South_West,PHC,Azithromycin 500mg,Antibiotic,Yes,BN46170,2024-11-13,2027-06-05,Emzor Pharmaceuticals,1459,436,2619,Tablets,150.4,2024-12-26,2025-06-25,USAID Supply Chain,667.13,973342.67,Room_Temp,Room_Temp,Yes,No,,None,3,291,8.8,Yes,NAFDAC,12,Yes,In_Stock
FAC-RIV-6478,Port Harcourt District Hospital,Rivers,Port Harcourt,South_South,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN95561,2022-01-24,2024-11-03,Pfizer Nigeria,1762,858,3432,Tablets,92.4,2025-03-27,2025-07-01,WHO Supply Division,708.1,1247672.2,Room_Temp,Room_Temp,Yes,No,,None,2,572,8.6,Yes,NAFDAC,12,Yes,In_Stock
FAC-EDO-3209,State General Hospital Edo,Edo,Rural B,South_South,General Hospital,Nevirapine 200mg,ARV,Yes,BN83553,2024-12-09,2026-08-18,Pfizer Nigeria,424,1081,3605,Tablets,17.6,2025-03-02,2025-06-17,Mosad Medical,895.41,379653.84,Room_Temp,Room_Temp,Yes,Yes,SRL-6D21D01040,Full,0,721,6.4,Pending,NAFDAC,6,Yes,Critical
